blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""081010029181""","""Pueblo, CO""",1,2280,880,76923.75,77,91,61,40,50,30,37,41,30,11.42,0.13,2.19,2,2,25062,22488,26480,0,0,1,15464,13706,16347,11930,10534,12611,3531,3169,3730,3,3,5,5,5,8,0.1,1.4,0.18,0.01,1177,95,1124,80,335,4,3340,1364,1282,2087,90,10
"""081010031051""","""Pueblo, CO""",1,1384,447,2162.02,79,93,62,43,54,33,35,39,29,11.5,2.38,2.04,2,2,24780,22155,26260,0,0,0,14614,12832,15539,11123,9710,11840,3491,3122,3699,0,0,0,0,0,0,0.7,0.5,0.3,0.21,2709,95,2563,84,94,18,3057,1493,1493,,90,10
"""081010028042""","""Pueblo, CO""",1,1174,520,60859.64,70,82,55,34,42,26,36,40,30,9.75,0.08,2.13,2,2,24420,21884,25790,1,1,2,15035,13330,15900,11581,10233,12252,3440,3084,3633,14,13,15,23,22,25,0.6,0.8,0.33,0.01,548,80,480,77,333,5,3517,1157,1214,858,84,16
"""081010028062""","""Pueblo, CO""",1,1464,524,16409.09,81,95,64,46,58,35,35,38,28,10.87,0.35,2,2,2,24011,21566,25348,1,1,1,14268,12396,15202,10876,9345,11622,3382,3039,3571,10,12,10,16,19,16,0.8,3.1,2.65,0.03,2779,86,2001,81,108,6,2618,1588,1588,,92,8
"""081010032002""","""Pueblo, CO""",1,950,378,503209.15,80,95,63,42,53,32,38,42,30,10.55,0.01,2.24,2,2,24074,21264,25500,2,2,2,15592,13876,16406,12184,10865,12794,3391,2996,3592,17,14,20,28,23,32,0.1,1.1,0.01,0,418,59,448,77,1342,1,8714,1457,1457,,91,9
"""081010029012""","""Pueblo, CO""",1,2024,798,2295.33,53,62,43,27,33,20,27,29,22,8.59,2.99,1.52,1,2,19633,17597,20938,2,2,1,11032,9494,11981,8249,6994,9017,2766,2480,2950,17,21,14,28,33,23,7.2,6.1,2.11,0.35,7370,46,7903,85,13,64,907,919,964,887,42,58
"""081010029171""","""Pueblo, CO""",1,2874,966,10399.38,69,81,55,36,45,28,33,36,27,10.75,1,1.9,2,2,23082,20648,24445,1,1,1,13579,11842,14498,10316,8921,11044,3252,2910,3444,11,12,11,17,19,18,2.1,3.2,1.15,0.09,4228,79,2304,82,82,16,2745,1248,1324,949,80,20
"""081010030011""","""Pueblo, CO""",1,1087,415,3341.18,57,66,45,26,32,20,31,34,26,9.19,1.14,1.78,2,2,22390,20056,23751,1,1,1,12827,11142,13766,9666,8306,10413,3154,2826,3346,7,9,6,12,15,10,4.9,1.2,0.99,0.12,2523,58,3013,84,33,22,1607,881,900,847,64,36
"""081010031061""","""Pueblo, CO""",1,1200,452,9431.32,73,86,58,37,47,29,35,39,29,10.02,0.48,2.06,2,2,24318,21766,25725,0,0,0,14652,12828,15572,11226,9759,11947,3426,3067,3624,0,1,1,1,2,2,0.7,0.8,0.74,0.05,2456,87,2457,84,147,7,3181,1290,1323,1021,89,11
"""081010014001""","""Pueblo, CO""",1,1180,608,259.49,43,49,35,18,23,14,25,26,21,6.31,14.79,1.42,1,2,17205,15496,18470,3,3,2,10199,8680,11181,7749,6466,8559,2424,2184,2602,26,30,20,42,49,33,8.2,6.7,7.62,2.34,13675,49,21203,88,4,301,574,619,764,551,32,68
"""081170004023""","""Breckenridge, CO""",1,235,132,12282.48,53,63,64,29,36,37,24,27,27,8.03,0.09,2.23,2,2,27005,23712,24682,3,2,2,16566,14467,14772,12757,11125,11293,3806,3340,3477,3,2,2,122,77,86,1.9,1,1.58,0.01,1127,33,1568,82,155,8,2397,1649,1649,,100,0
"""081170004011""","""Breckenridge, CO""",1,527,200,18730.73,57,67,68,31,39,39,26,29,29,11.23,0.12,2.37,2,2,27965,25462,25830,1,0,1,17484,15565,15517,13543,11977,11877,3941,3587,3639,1,0,1,28,15,22,1.5,0.6,0.36,0.01,801,85,994,80,288,5,2967,1759,2204,933,65,35
"""081170004022""","""Breckenridge, CO""",1,1377,553,21307.28,57,68,69,33,41,41,25,27,28,10.75,0.28,2.28,2,2,27188,24485,25029,2,1,1,16870,14834,14938,13036,11384,11411,3832,3449,3526,2,1,1,67,46,56,2,0.8,1.69,0.03,967,69,1313,81,165,10,2848,1850,2015,1319,76,24
"""081170004012""","""Breckenridge, CO""",1,1003,355,4270.55,42,49,50,20,25,26,22,24,25,10.48,0.87,1.99,2,2,25741,22617,23446,3,2,2,15008,13031,13221,11377,9843,9915,3628,3186,3303,3,2,2,126,79,101,4.6,3.4,1.76,0.08,1313,20,2537,82,102,14,2499,1151,,1151,77,23
"""081170002003""","""Breckenridge, CO""",1,948,453,1506.25,51,61,61,31,39,39,20,22,22,8.23,2.48,1.83,2,2,23441,20658,21215,3,2,3,13765,11850,11872,10458,8938,8880,3303,2910,2989,3,2,3,142,103,134,7.4,5,2.35,0.3,1957,17,4248,83,16,75,1430,1765,2256,1192,54,46
"""081170001001""","""Breckenridge, CO""",1,1032,373,153311.87,,,,,,,27,30,30,11.23,0.03,2.49,2,2,28211,25645,26079,1,1,1,18196,16281,16267,14219,12667,12592,3976,3613,3674,1,1,1,45,31,36,0.5,0.5,0.19,0,609,85,758,79,748,2,5373,,,,70,30
"""081170001002""","""Breckenridge, CO""",1,2044,895,5131.83,54,63,64,29,37,37,24,27,27,10.74,1.87,2.24,2,2,26900,24133,24716,2,1,1,16597,14474,14646,12805,11073,11163,3791,3400,3482,2,1,2,80,49,64,2.1,0.9,1.64,0.17,1242,73,1578,82,70,29,1693,1656,1688,1476,85,15
"""081170002004""","""Breckenridge, CO""",1,2666,900,6692.58,62,73,74,38,47,48,24,26,26,11.34,1.53,2.18,2,2,26491,23702,24309,2,1,1,16158,14084,14244,12423,10744,10818,3733,3339,3424,2,1,1,68,39,54,3.2,0.8,1.76,0.13,1375,56,1639,82,83,21,2051,2138,2385,1270,78,22
"""081170002001""","""Breckenridge, CO""",1,398,281,40485.68,,,,,,,22,24,25,7.35,0.05,2.02,2,2,25410,22320,23129,3,2,3,15098,13237,13345,11514,10091,10084,3581,3144,3258,3,2,3,140,91,118,5,0.5,0.85,0.01,928,12,1295,81,203,6,2271,,,,67,33
"""081170003001""","""Breckenridge, CO""",1,407,118,60376.76,,,,,,,20,22,22,,,1.84,2,2,23530,20934,21395,3,2,3,13841,12157,12073,10522,9205,9056,3316,2949,3014,3,2,3,132,95,137,6.6,0.4,1.63,0,721,6,1502,82,299,3,3386,,,,29,71
"""081190101053""","""Colorado Springs, CO""",1,1715,638,10212.86,60,73,65,33,42,36,27,31,29,11.26,0.7,2.22,2,2,26244,23509,26188,0,0,0,15763,14432,15632,12063,11120,11942,3697,3312,3689,3,0,2,2,0,1,0.5,2,0.3,0.06,2212,97,1896,82,126,23,2274,1625,1625,,89,11
"""081190102021""","""Colorado Springs, CO""",1,617,316,77846.36,46,55,50,18,23,20,28,32,30,9.29,0.04,2.29,2,2,26033,23378,25974,0,0,0,16145,14928,16008,12472,11632,12344,3667,3293,3659,6,2,5,5,2,4,0.8,1.5,1.74,0,1542,83,1589,81,313,5,3189,894,973,628,77,23
"""081190101061""","""Colorado Springs, CO""",1,2520,969,24106.35,53,64,57,26,33,28,27,31,29,10.53,0.42,2.21,2,2,25979,23292,25926,1,0,1,15708,14413,15576,12037,11126,11913,3660,3281,3652,11,6,10,10,6,9,0.8,1.2,0.25,0.04,1791,90,1225,80,158,22,2475,1276,1266,1330,84,16
"""081190101062""","""Colorado Springs, CO""",1,912,410,41727.26,59,71,64,31,39,34,28,32,30,9.59,0.09,2.29,2,2,26275,23630,26216,0,0,0,16157,14912,16022,12451,11582,12325,3701,3329,3693,5,2,4,4,1,3,0.5,1.4,1.05,0.01,1526,91,1523,81,298,7,3296,1524,1722,719,80,20
"""081190102012""","""Colorado Springs, CO""",1,1139,552,51832.11,58,70,63,31,38,33,27,32,30,10.06,0.11,2.27,2,2,26051,23235,26006,1,0,1,16047,14777,15919,12365,11498,12244,3670,3273,3663,12,5,11,10,4,9,0.8,0.5,1.11,0.01,933,75,1044,80,273,11,2927,1496,1578,1006,86,14
"""081190101051""","""Colorado Springs, CO""",1,957,463,84472.38,,,,,,,28,33,31,10.15,0.06,2.36,2,2,26388,23538,26344,1,0,0,16577,15304,16452,12849,11984,12732,3717,3316,3711,10,4,9,9,3,8,0.1,1.5,0.14,0.01,1234,84,1294,81,497,6,4701,,,,91,9
"""081219242001""",,1,657,271,454130.3,63,74,55,28,34,23,35,39,31,10.57,0.01,2.31,2,2,24006,21616,26016,1,1,2,15972,14318,16883,12563,11245,13190,3382,3046,3665,26,26,28,22,22,24,0.1,0.6,0.01,0,401,82,465,77,1309,1,8191,1046,1161,658,77,23
"""081219241002""",,1,1058,420,858381.75,65,76,56,29,37,25,35,40,31,9.88,0,2.32,2,2,24061,21773,26015,2,2,2,16053,14426,16946,12634,11327,13251,3390,3068,3665,30,31,30,25,26,26,0.1,0.8,0.05,0,370,86,436,77,1938,1,10188,1115,1260,716,73,27
"""081230007041""","""Greeley, CO""",1,739,196,426.84,52,60,56,25,32,28,26,29,27,12.04,5.53,2.16,2,2,25496,22779,24573,0,0,0,15923,13859,14780,12330,10650,11319,3593,3209,3462,0,0,0,0,0,0,2,1.1,3.11,0.46,8541,96,8929,88,30,45,2322,1276,1269,1322,86,14
"""081230015001""","""Greeley, CO""",1,2934,1023,17744.98,58,68,63,29,36,33,29,32,30,11.8,0.68,2.38,2,2,27589,24801,26642,0,0,0,17450,15473,16293,13562,11979,12540,3888,3494,3753,0,0,0,0,0,0,0.8,0,1.48,0.06,3117,96,3312,87,134,9,2293,1473,1558,1066,83,17
"""081259632002""",,1,712,251,428084.49,68,80,55,29,36,23,39,44,32,11.32,0.01,2.42,2,2,25918,23400,26203,2,2,2,16876,15094,17249,13194,11766,13525,3651,3297,3691,31,31,33,26,26,28,0,0.7,0.15,0,300,90,346,76,879,2,5163,1030,1130,454,85,15
"""081230025022""","""Greeley, CO""",1,2242,783,156041.28,54,64,59,26,33,29,28,32,30,11.08,0.06,2.33,2,2,26956,24335,26068,0,0,0,17123,15316,16029,13323,11888,12355,3799,3428,3672,2,0,1,2,1,1,0.7,0.3,1.19,0.01,1040,79,1263,82,792,1,4915,1318,1419,1096,69,31
"""081259631002""",,1,761,210,355279.52,71,84,57,33,42,27,38,42,31,12.03,0.01,2.32,2,2,25417,23039,25690,2,2,2,16217,14525,16585,12599,11240,12927,3581,3247,3619,37,38,39,31,33,33,0.3,0.9,0.31,0,269,83,318,76,981,2,5014,1194,1194,,73,27
"""081259631001""",,1,1118,336,481663.7,75,89,61,37,47,30,38,42,31,11.43,0.01,2.33,2,2,25600,23317,25867,2,2,2,16340,14638,16708,12699,11314,13028,3606,3286,3644,34,37,36,29,32,31,0.3,0.9,0.26,0,285,93,325,76,652,2,4792,1342,1591,718,71,29
